Region,Division_IPC,Fecha,Valor_IPC
Noreste,Equipamiento y mantenimiento del hogar,2017-02-01,101.7747
Noreste,Salud,2017-02-01,105.2343
Noreste,Transporte,2017-02-01,101.2812
Noreste,Comunicación,2017-02-01,107.0976
Noreste,Recreación y cultura,2017-02-01,105.6846
Noreste,Educación,2017-02-01,109.7825
Noreste,Restaurantes y hoteles,2017-02-01,108.3164
Noreste,Bienes y servicios varios,2017-02-01,103.2166
Cuyo,Nivel general,2017-02-01,103.2652
Cuyo,Alimentos y bebidas no alcohólicas,2017-02-01,103.2726
Cuyo,Bebidas alcohólicas y tabaco,2017-02-01,103.6784
Cuyo,Prendas de vestir y calzado,2017-02-01,97.6569
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2017-02-01,106.7382
Cuyo,Equipamiento y mantenimiento del hogar,2017-02-01,101.4084
Cuyo,Salud,2017-02-01,105.4921
Cuyo,Transporte,2017-02-01,105.0294
Cuyo,Comunicación,2017-02-01,105.0927
Cuyo,Recreación y cultura,2017-02-01,103.0695
Cuyo,Educación,2017-02-01,102.6468
Cuyo,Restaurantes y hoteles,2017-02-01,103.7947
Cuyo,Bienes y servicios varios,2017-02-01,103.145
Patagonia,Nivel general,2017-02-01,104.2827
Patagonia,Alimentos y bebidas no alcohólicas,2017-02-01,102.2499
Patagonia,Bebidas alcohólicas y tabaco,2017-02-01,105.356
Patagonia,Prendas de vestir y calzado,2017-02-01,102.3756
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2017-02-01,112.0198
Patagonia,Equipamiento y mantenimiento del hogar,2017-02-01,101.2819
Patagonia,Salud,2017-02-01,107.0073
Patagonia,Transporte,2017-02-01,104.4111
Patagonia,Comunicación,2017-02-01,105.7368
Patagonia,Recreación y cultura,2017-02-01,102.5319
Patagonia,Educación,2017-02-01,106.687
Patagonia,Restaurantes y hoteles,2017-02-01,105.6675
Patagonia,Bienes y servicios varios,2017-02-01,104.2815
Nacional,Nivel general,2017-03-01,106.1476
Nacional,Alimentos y bebidas no alcohólicas,2017-03-01,106.0143
Nacional,Bebidas alcohólicas y tabaco,2017-03-01,107.2901
Nacional,Prendas de vestir y calzado,2017-03-01,102.255
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,110.8463
Nacional,Equipamiento y mantenimiento del hogar,2017-03-01,102.1787
Nacional,Salud,2017-03-01,107.1422
Nacional,Transporte,2017-03-01,105.2177
Nacional,Comunicación,2017-03-01,110.6933
Nacional,Recreación y cultura,2017-03-01,105.5114
Nacional,Educación,2017-03-01,115.3409
Nacional,Restaurantes y hoteles,2017-03-01,105.9567
Nacional,Bienes y servicios varios,2017-03-01,105.6633
GBA,Nivel general,2017-03-01,106.2627
GBA,Alimentos y bebidas no alcohólicas,2017-03-01,106.7878
GBA,Bebidas alcohólicas y tabaco,2017-03-01,107.1121
GBA,Prendas de vestir y calzado,2017-03-01,102.0665
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,110.7756
GBA,Equipamiento y mantenimiento del hogar,2017-03-01,102.1399
GBA,Salud,2017-03-01,106.6572
GBA,Transporte,2017-03-01,104.5685
GBA,Comunicación,2017-03-01,110.6652
GBA,Recreación y cultura,2017-03-01,104.8017
GBA,Educación,2017-03-01,111.9338
GBA,Restaurantes y hoteles,2017-03-01,106.1813
GBA,Bienes y servicios varios,2017-03-01,105.5869
Pampeana,Nivel general,2017-03-01,105.8173
Pampeana,Alimentos y bebidas no alcohólicas,2017-03-01,105.4796
Pampeana,Bebidas alcohólicas y tabaco,2017-03-01,107.7278
Pampeana,Prendas de vestir y calzado,2017-03-01,102.397
